category,name,brand,id,address,district,city,province,brand-info
4S店,唐山惠驰起亚,起亚,100008522,唐山市路南区唐柏路汽车园东2号,路南区,唐山市,河北省,进口起亚
4S店,迁安庞大华泓,起亚,100043986,河北省迁安市汽车站南行2公里路东100米庞大...,迁安,唐山市,河北省,东风悦达起亚
4S店,庞大开平起亚,起亚,100030284,唐山市开平区开越路北口（开平奔驰北侧20米...,开平,唐山市,河北省,东风悦达起亚
4S店,荣川悦众起亚,起亚,100050538,唐山市西外环机场路立交桥北侧荣川汽车园区,丰润区,唐山市,河北省,东风悦达起亚
4S店,佳源东风日产,日产,100039003,唐山市路北区站前路与长虹道交叉口,路北区,唐山市,河北省,东风日产
4S店,唐山冀龙日产,日产,100022162,唐山市丰润区唐丰路任各庄南行500米路东,路北区,唐山市,河北省,"东风日产,进口日产"
4S店,唐山庞大浩翔,日产,100036010,唐山市路南区汽车文化展示园区内,路南区,唐山市,河北省,"东风风度,郑州日产"
4S店,东风日产冀东,日产,100008517,唐山市路南区唐柏路1号,路南区,唐山市,河北省,"东风日产,进口日产"
4S店,汇京东风日产,日产,100043802,唐山市开平区开越路596号（车管所北行300米路...,开平,唐山市,河北省,"东风日产,进口日产"
4S店,庞大华源,日产,100121784,迁安市迁安镇丰安大路南侧,迁安,唐山市,河北省,东风日产
4S店,唐山瑞吉荣威,荣威,100107571,唐山市开平区新华道与开越路交叉口南侧（市...,开平,唐山市,河北省,"上汽荣威,上汽新能源"
4S店,唐山永盛荣威,荣威,100126212,唐山市北外环大庆道（盛华批发市场东侧）,路北区,唐山市,河北省,"上汽荣威,上汽新能源"
4S店,唐山庞大荣威,荣威,100051052,唐山路南区南环路南侧庞大汽车园内,路南区,唐山市,河北省,"上汽荣威,上汽新能源"
4S店,万荣泽达斯柯达,斯柯达,100118084,迁安市杨店子镇经十路西侧纬四街北侧,迁安,唐山市,河北省,上汽大众斯柯达
4S店,唐山荣川斯柯达,斯柯达,100044172,唐山丰润区老庄子镇瓦房庄村南,丰润区,唐山市,河北省,上汽大众斯柯达
4S店,庞大众辉斯柯达,斯柯达,100028840,唐山市路南区南刘屯陶瓷城南口南侧,路南区,唐山市,河北省,上汽大众斯柯达
4S店,唐山奔驰4S店,smart,100039439,唐山市开平新城道口南行500米,开平,唐山市,河北省,"北京奔驰,进口smart,进口奔驰,进口梅赛德斯-AMG,进口梅赛德斯-迈巴赫"
4S店,唐山庞大伟菱,三菱,100045753,唐山市路南区南环路南侧,路南区,唐山市,河北省,"广汽三菱,广汽三菱新能源,进口三菱"
4S店,河北汇竣,三菱,100010373,河北省唐山市路北区西外环马驹桥北（海湾物...,路南区,唐山市,河北省,"东南汽车,东南三菱"
4S店,众兴汇通专营店,上汽大通,100081872,唐山市路南区岳各庄汽车文化产业园内,路南区,唐山市,河北省,"上汽大通,上汽大通新能源"
4S店,河北通菱,五菱,100025414,唐山市滦县火车站东立交桥南行200米路南,滦县,唐山市,河北省,上汽通用五菱
4S店,通菱开平五菱,五菱,100018011,河北省唐山市路南区南环路南侧南方灯具家具...,开平,唐山市,河北省,上汽通用五菱
4S店,唐山冀东菱通,五菱,100016122,唐山市路南区庞大汽车产业园院内（宝骏汽车...,路南区,唐山市,河北省,上汽通用五菱
4S店,开平沃尔沃,沃尔沃,100067741,唐山市开平区开越路398号,开平,唐山市,河北省,"进口沃尔沃,沃尔沃亚太"
4S店,唐山亚盛,WEY,100122629,唐山市开平区盛世汽车园区内,开平,唐山市,河北省,长城汽车
4S店,唐山瑞铃汽贸,五十铃,100101697,河北省唐山市路南区复兴路南段东侧吉祥汽车...,路南区,唐山市,河北省,江西五十铃
4S店,四联雪佛兰,雪佛兰,100017789,唐山市开发区建设路北口（大陆海鲜斜对面）,路北区,唐山市,河北省,上汽通用雪佛兰
4S店,唐山荣川雪佛兰,雪佛兰,100087870,唐山高新技术产业园区瓦房庄村南（荣川汽贸...,路北区,唐山市,河北省,上汽通用雪佛兰
4S店,唐山庞大华悦,雪铁龙,100050952,唐山市路南区南刘屯汽车文化园,路南区,唐山市,河北省,东风雪铁龙
4S店,唐山海洋现代,现代,100019040,河北省唐山市新华东道与开越路交叉口路南,开平,唐山市,河北省,北京现代
4S店,现代冀东广大,现代,100008516,唐山市路南区唐柏路158号,路南区,唐山市,河北省,北京现代
4S店,荣川北京现代,现代,100077008,唐山高新技术产业园区老庄子镇瓦房庄村南,丰润区,唐山市,河北省,北京现代
4S店,遵化庞大广鸿,现代,100048508,遵化市西留村乡白方寺村,遵化,唐山市,河北省,北京现代
4S店,迁安庞大广发,现代,100048510,迁安市迁安镇丰安大路2106号,迁安,唐山市,河北省,北京现代
4S店,唐山庞大广盛,现代,100039637,唐山市高新区新城子,路北区,唐山市,河北省,北京现代
4S店,盛菲英菲尼迪,英菲尼迪,100038534,开平区开越路299号盛世国际汽车园区A区-06,开平,唐山市,河北省,"东风英菲尼迪,进口英菲尼迪"
4S店,广福江铃,驭胜,100121178,唐山市路南区汽车产业展示园,路南区,唐山市,河北省,"江铃福特,江铃驭胜"
4S店,唐山江福驭胜,驭胜,100127372,唐山市路南区汽车产业展示园,路南区,唐山市,河北省,江铃驭胜
4S店,滦县强胜野马,野马,100129019,河北省唐山市滦县新城车站东行一公里,滦县,唐山市,河北省,野马汽车
4S店,唐山骏鸿天津一汽,一汽,100131159,河北省唐山市路南区金恒国际2-12（地震遗址...,路南区,唐山市,河北省,天津一汽
4S店,庞大轻微车,一汽,100104833,河北省唐山市路南区吉祥路132号,路南区,唐山市,河北省,一汽吉林
4S店,滦县一汽佳宝,一汽,100063926,滦县新城立交桥东205国道南（滦县经济开发区...,滦县,唐山市,河北省,一汽吉林
4S店,唐山港邦众泰,众泰,100101403,唐山市开平区越河镇罗各庄北,开平,唐山市,河北省,众泰汽车
4S店,唐山港邦众泰Z系,众泰,100107971,唐山市开平区越河镇罗各庄北,开平,唐山市,河北省,众泰汽车
4S店,唐山港邦众泰S系,众泰,100103114,唐山市开平区新华东道车管所南门斜对面,开平,唐山市,河北省,众泰汽车
4S店,瑞华众泰大迈,众泰,100116050,唐山市开平区新华道与开越路交叉口路南（市...,开平,唐山市,河北省,众泰汽车
4S店,庞大豪庭众泰店,众泰,100101286,唐山市路南区复兴路与吉祥路交叉口,路南区,唐山市,河北省,众泰汽车
4S店,唐山庞大众泰,众泰,100030482,唐山市路南区复兴路与吉祥路交叉口,路南区,唐山市,河北省,众泰汽车
4S店,秦皇岛新源奥迪,奥迪,100026192,秦皇岛市海港区北港大街101号（北部工业园）,海港区,秦皇岛市,河北省,"进口奥迪,一汽-大众奥迪"
4S店,秦皇岛冀东恒通,宝骏,100025628,秦皇岛市经济技术开发区松花江西道以南,海港区,秦皇岛市,河北省,上汽通用五菱
4S店,秦皇岛威宝,宝马,100105537,秦皇岛市经济技术开发区秦皇西大街291号,海港区,秦皇岛市,河北省,"华晨宝马,华晨宝马新能源,进口宝马"
4S店,利星行秦皇岛,奔驰,100061806,秦皇岛经济技术开发区秦皇西大街285-1号,海港区,秦皇岛市,河北省,"北京奔驰,福建奔驰,进口奔驰"
4S店,秦皇岛京和,本田,100021742,河北省秦皇岛市海港区东港路488号,海港区,秦皇岛市,河北省,东风本田
4S店,秦皇岛新秦本田,本田,100022651,秦皇岛开发区西环北路18号,海港区,秦皇岛市,河北省,广汽本田
4S店,秦皇岛庞大标致,标致,100035773,秦皇岛市经济技术开发区金山北路,海港区,秦皇岛市,河北省,东风标致
4S店,秦皇岛捷通别克,别克,100020380,秦皇西大街287号（开发区新管委西行5公里路...,海港区,秦皇岛市,河北省,"进口别克,上汽通用别克"
4S店,秦皇岛瑞通别克,别克,100106891,秦皇岛市海港区秦青公路西侧京沈高速北出口...,海港区,秦皇岛市,河北省,"进口别克,上汽通用别克"
4S店,秦皇岛比亚迪,比亚迪,100043735,秦皇岛市海港区东港路492号,海港区,秦皇岛市,河北省,"比亚迪,比亚迪新能源"
4S店,秦皇岛群友宝沃,宝沃,100122819,秦皇岛市经济技术开发区峨嵋山北路9号一层...,海港区,秦皇岛市,河北省,宝沃汽车
4S店,秦皇岛耀启奔腾,奔腾,100026242,秦皇岛市海港区秦青公路西侧瑞通汽车园内（...,海港区,秦皇岛市,河北省,一汽奔腾
4S店,秦皇岛北汽新能源,北汽新能源,100023307,秦皇岛市开发区西外环165号,海港区,秦皇岛市,河北省,北汽新能源
4S店,瑞通发展,北京,100040367,京沈高速秦皇岛北出口瑞通汽车园,海港区,秦皇岛市,河北省,北京汽车
4S店,秦皇岛庞大永昌,长安,100036174,秦皇岛经济技术开发区松花江西道以南,海港区,秦皇岛市,河北省,"长安乘用车,长安汽车"
4S店,龙云瑞晟长安轿车,长安,100121622,秦皇岛市经济技术开发区秦皇西大街293号1号...,海港区,秦皇岛市,河北省,长安乘用车
4S店,昌黎精诚长安,长安,100070004,昌黎县东外环路西王庄段,昌黎县,秦皇岛市,河北省,长安乘用车
4S店,秦皇岛庞大永昌,长安欧尚,100036174,秦皇岛经济技术开发区松花江西道以南,海港区,秦皇岛市,河北省,"长安乘用车,长安汽车"
4S店,秦皇岛庆昌长城,长城,100021184,秦皇岛经济技术开发区西环北路165号（庞大汽...,海港区,秦皇岛市,河北省,长城汽车
4S店,秦皇岛嘉达哈弗,长城,100126822,河北省秦皇岛市海港区秦青公路西侧京沈高速...,海港区,秦皇岛市,河北省,长城汽车
4S店,秦皇岛机电长城,长城,100120903,秦皇岛市海港区东港路339号,海港区,秦皇岛市,河北省,长城汽车
4S店,秦皇岛昌河,昌河,100043526,秦皇岛市昌黎县城西五里营村南,昌黎县,秦皇岛市,河北省,"昌河铃木,昌河汽车"
4S店,秦皇岛庞大一众,大众,100036227,秦皇岛市开发区河北科师与军分区交叉路口北...,海港区,秦皇岛市,河北省,一汽-大众
4S店,秦皇岛新源大众,大众,100029254,秦皇岛海港区北港大街101号,海港区,秦皇岛市,河北省,一汽-大众
4S店,上汽大众金布,大众,100056075,秦皇岛市海港区东港北路55号（京哈高速秦东...,海港区,秦皇岛市,河北省,上汽大众
4S店,秦皇岛四联通合,大众,100049977,秦皇岛市经济技术开发区秦皇西大街287号,海港区,秦皇岛市,河北省,上汽大众
4S店,秦皇岛金友大众,大众,100036228,河北省秦皇岛市经济技术开发区西环北路20号,海港区,秦皇岛市,河北省,上汽大众
4S店,青龙庞大一众,大众,100050000,青龙满族自治县青龙镇逃军山（庞大汽博城）,青龙满族自治县,秦皇岛市,河北省,一汽-大众
4S店,秦皇岛东风风光,东风风光,100120578,秦皇岛经济技术开发区峨嵋山路松花江道2号,海港区,秦皇岛市,河北省,东风风光
4S店,秦皇岛华远,东风风行,100043552,秦皇岛市北部工业区北二环中段378号,海港区,秦皇岛市,河北省,"东风风行,东风风行新能源"
4S店,东南汇竣,东南,100046693,秦皇岛瑞通汽车城,海港区,秦皇岛市,河北省,"东南汽车,东南三菱"
4S店,秦皇岛龙之豪,道奇,100019398,秦皇岛市经济技术开发区西环北路10号,海港区,秦皇岛市,河北省,"广汽菲克Jeep,广汽菲克菲亚特,进口Jeep,进口道奇,进口克莱斯勒"
4S店,秦皇岛龙之俊,丰田,100036173,秦皇岛市经济技术开发区峨嵋山北路中国电信...,海港区,秦皇岛市,河北省,"进口丰田,一汽丰田"
4S店,秦皇岛金时帮达,丰田,100029916,秦皇岛市经济技术开发区森林体育公园西行3...,海港区,秦皇岛市,河北省,广汽丰田
4S店,秦皇岛东港丰田,丰田,100041635,河北省秦皇岛市海港区东港路与北环路交叉口...,海港区,秦皇岛市,河北省,一汽丰田
4S店,秦皇岛建达福特,福特,100020686,秦皇岛市京沈高速公路北出口瑞通汽车园内,海港区,秦皇岛市,河北省,"长安福特,江铃福特,进口福特"
4S店,秦皇岛金时福润,福特,100050658,秦皇岛市经济技术开发区横断山路45号,海港区,秦皇岛市,河北省,长安福特
4S店,秦皇岛福铃汽车,福特,100118624,秦皇岛市山海关区红瓦店村,海港区,秦皇岛市,河北省,"江铃福特,江铃汽车,江铃驭胜"
4S店,秦皇岛龙之豪,菲亚特,100019398,秦皇岛市经济技术开发区西环北路10号,海港区,秦皇岛市,河北省,"广汽菲克Jeep,广汽菲克菲亚特,进口Jeep,进口道奇,进口克莱斯勒"
4S店,秦皇岛鹏越,福田,100121790,昌黎县东外环路西王庄段西侧,海港区,秦皇岛市,河北省,福田汽车
4S店,传祺秦皇岛长溱店,广汽传祺,100115721,河北省秦皇岛市海港区秦青公路西侧（京沈高...,海港区,秦皇岛市,河北省,广汽乘用车
4S店,秦皇岛嘉达哈弗,哈弗,100126822,河北省秦皇岛市海港区秦青公路西侧京沈高速...,海港区,秦皇岛市,河北省,长城汽车
4S店,秦皇岛庆昌长城,哈弗,100021184,秦皇岛经济技术开发区西环北路165号（庞大汽...,海港区,秦皇岛市,河北省,长城汽车
4S店,秦皇岛机电长城,哈弗,100120903,秦皇岛市海港区东港路339号,海港区,秦皇岛市,河北省,长城汽车
4S店,港通郑州海马,海马,100076950,秦皇岛市海港区东港镇中心庄村村西侧,海港区,秦皇岛市,河北省,海马汽车
4S店,秦皇岛通汇汽贸,海马,100036170,秦皇岛市北环路46号,海港区,秦皇岛市,河北省,一汽海马
4S店,秦皇岛万泽吉利,吉利,100044725,秦皇岛市海港区京沈高速公路北出口瑞通汽车...,海港区,秦皇岛市,河北省,吉利汽车
4S店,秦皇岛庞大信远,吉利,100117413,秦皇岛市经济技术开发区西环北路165号,海港区,秦皇岛市,河北省,吉利汽车
4S店,中畅嘉业江淮,江淮,100104542,秦皇岛市开发区西环北路46-1号,海港区,秦皇岛市,河北省,江淮乘用车
4S店,秦皇岛龙之豪,Jeep,100019398,秦皇岛市经济技术开发区西环北路10号,海港区,秦皇岛市,河北省,"广汽菲克Jeep,广汽菲克菲亚特,进口Jeep,进口道奇,进口克莱斯勒"
4S店,秦皇岛福铃汽车,江铃,100118624,秦皇岛市山海关区红瓦店村,海港区,秦皇岛市,河北省,"江铃福特,江铃汽车,江铃驭胜"
4S店,秦皇岛市青顺,金杯,100121176,秦皇岛市海港区北环路北侧（秦皇岛国际汽配...,海港区,秦皇岛市,河北省,华晨鑫源金杯
4S店,秦皇岛龙之豪,克莱斯勒,100019398,秦皇岛市经济技术开发区西环北路10号,海港区,秦皇岛市,河北省,"广汽菲克Jeep,广汽菲克菲亚特,进口Jeep,进口道奇,进口克莱斯勒"
4S店,陆风汽车,陆风,100129230,河北省秦皇岛市海港区东港路484-1号,海港区,秦皇岛市,河北省,陆风汽车
4S店,秦皇岛机电铃木,铃木,100028044,秦皇岛市海港区东港路492号,海港区,秦皇岛市,河北省,"长安铃木,进口铃木"
4S店,秦皇岛精爱诚,铃木,100121510,河北省秦皇岛市海港区海港镇东李庄村东港路...,海港区,秦皇岛市,河北省,昌河铃木
4S店,秦皇岛昌河,铃木,100043526,秦皇岛市昌黎县城西五里营村南,昌黎县,秦皇岛市,河北省,"昌河铃木,昌河汽车"
4S店,围场平盛猎豹,猎豹,100084539,秦皇岛市经济技术开发区西环北路70号,海港区,秦皇岛市,河北省,猎豹汽车
4S店,全弘长安马自达,马自达,100036175,秦皇岛市海港区北环路46号,海港区,秦皇岛市,河北省,"长安马自达,进口马自达"
4S店,秦皇岛MINI,MINI,100116312,河北省秦皇岛市海港区东港路299-3号,海港区,秦皇岛市,河北省,进口MINI
4S店,秦皇岛正元,纳智捷,100083718,秦皇岛市海港区东港路与建设大街交叉口新开...,海港区,秦皇岛市,河北省,东风裕隆
4S店,秦皇岛冀瑞奇瑞,奇瑞,100024412,秦皇岛市开发区峨嵋山北路7号,海港区,秦皇岛市,河北省,奇瑞汽车
4S店,秦皇岛京翰,启辰,100045399,秦皇岛海港区北环路25号,海港区,秦皇岛市,河北省,"东风启辰,启辰新能源"
4S店,秦皇岛新秦起亚,起亚,100019282,秦皇岛开发区峨眉山路以西新管委会西对面,海港区,秦皇岛市,河北省,东风悦达起亚
4S店,秦皇岛凯通起亚,起亚,100055358,河北省秦皇岛市秦皇西大街293号,海港区,秦皇岛市,河北省,东风悦达起亚
4S店,秦皇岛京德,日产,100041325,秦皇岛市海港区东港路488号,海港区,秦皇岛市,河北省,"东风日产,进口日产"
4S店,秦皇岛佳浩日产,日产,100036292,秦皇岛市经济技术开发区秦皇西大街104号,海港区,秦皇岛市,河北省,"东风日产,进口日产"
4S店,京佰专营店,日产,100087502,河北省秦皇岛市抚宁区环城东路千奥汇通物流...,抚宁区,秦皇岛市,河北省,东风日产
4S店,秦皇岛骏达荣威,荣威,100122633,秦皇岛市经济技术开发区峨眉山路以西,海港区,秦皇岛市,河北省,"上汽荣威,上汽新能源"
4S店,秦皇岛畅盛百盈,斯柯达,100118640,秦皇岛市经济技术开发区西环北路60号,海港区,秦皇岛市,河北省,上汽大众斯柯达
4S店,斯威汽车,SWM斯威,100128777,秦皇岛市海港区东港路496号101号,海港区,秦皇岛市,河北省,SWM斯威汽车
4S店,秦皇岛汇竣三菱,三菱,100122634,河北省秦皇岛市海港区东港路498号,海港区,秦皇岛市,河北省,"广汽三菱,广汽三菱新能源"
4S店,东南汇竣,三菱,100046693,秦皇岛瑞通汽车城,海港区,秦皇岛市,河北省,"东南汽车,东南三菱"
4S店,秦皇岛冀东恒通,五菱,100025628,秦皇岛市经济技术开发区松花江西道以南,海港区,秦皇岛市,河北省,上汽通用五菱
4S店,沃尔沃汽车,沃尔沃,100128776,秦皇岛市经济技术开发区秦皇西大街116号,海港区,秦皇岛市,河北省,"进口沃尔沃,沃尔沃亚太"
4S店,秦皇岛四联,雪佛兰,100034608,秦皇岛市开发区秦皇西大街287号,海港区,秦皇岛市,河北省,"进口雪佛兰,上汽通用雪佛兰"
4S店,瑞通雪佛兰,雪佛兰,100105761,秦皇岛市海港区秦青公路西侧京沈高速北出口...,海港区,秦皇岛市,河北省,上汽通用雪佛兰
4S店,秦皇岛瑞通驿龙,雪铁龙,100022186,京沈高速公路北出口瑞通汽车园内,海港区,秦皇岛市,河北省,东风雪铁龙
4S店,荣德现代,现代,100076281,秦皇岛市海港区北环路33号,海港区,秦皇岛市,河北省,北京现代
4S店,秦皇岛瑞通佰盛,现代,100029250,秦皇岛首家北京现代旗舰店（开发区峨眉山北...,海港区,秦皇岛市,河北省,北京现代
4S店,庞大广盈现代,现代,100049023,秦皇岛最大型最权威旗舰店（北部工业区北二...,海港区,秦皇岛市,河北省,北京现代
4S店,秦皇岛福铃汽车,驭胜,100118624,秦皇岛市山海关区红瓦店村,海港区,秦皇岛市,河北省,"江铃福特,江铃汽车,江铃驭胜"
4S店,江铃驭胜,驭胜,100127578,秦皇岛市山海关区红瓦店村,海港区,秦皇岛市,河北省,江铃驭胜
4S店,秦皇岛中安一汽,一汽,100026096,秦皇岛市海港区北环路33号（车管所东侧）,海港区,秦皇岛市,河北省,天津一汽
4S店,秦皇岛森雅,一汽,100043187,秦皇岛市经济技术开发区松花江西道2号,海港区,秦皇岛市,河北省,一汽吉林
4S店,秦皇岛众泰Z系,众泰,100100836,秦皇岛海港区东港路498号,海港区,秦皇岛市,河北省,众泰汽车
4S店,秦皇岛众泰T系,众泰,100088370,秦皇岛市海港区外环路,海港区,秦皇岛市,河北省,众泰汽车
4S店,华晨中华广泽店,中华,100131219,河北省秦皇岛市海港区102国道海阳段2号,海港区,秦皇岛市,河北省,华晨中华
4S店,邯郸奥华奥迪,奥迪,100026175,邯郸市北环路现代汽贸城（外）东南角,丛台区,邯郸市,河北省,"进口奥迪,一汽-大众奥迪"
4S店,邯郸南环奥迪,奥迪,100055900,邯郸市邯山区南环路中段路北,邯山区,邯郸市,河北省,"进口Audi Sport,进口奥迪,一汽-大众奥迪"
特许店,邯郸永年江涛,宝骏,100025852,邯郸市永年县新洺路北段火炬街众腾汽车城院...,永年区,邯郸市,河北省,"上汽通用五菱,上汽通用五菱新能源"
4S店,邯郸五菱汽车,宝骏,100064833,邯郸市复兴区北环路88号（现代国际汽贸城内5...,复兴区,邯郸市,河北省,"上汽通用五菱,上汽通用五菱新能源"
4S店,河北通菱邯郸,宝骏,100025416,邯郸南高速口邯大路西行1000米路北,邯山区,邯郸市,河北省,上汽通用五菱
4S店,邯郸宝和宝马,宝马,100023266,邯郸市复兴区北环路88号现代国际汽贸城内,丛台区,邯郸市,河北省,"华晨宝马,进口宝马,进口宝马M"
4S店,庞大奔驰旗舰店,奔驰,100131683,河北省邯郸市复兴区北环路88号现代（邯郸）...,丛台区,邯郸市,河北省,"北京奔驰,进口奔驰"
4S店,邯郸庞大奔驰,奔驰,100040001,邯郸市（丛台区）高开区世纪大街1号,邯山区,邯郸市,河北省,"北京奔驰,进口smart,进口奔驰,进口梅赛德斯-AMG,进口梅赛德斯-迈巴赫"
4S店,东风本田中华店,本田,100087302,河北省邯郸市丛台区中华大街与果园路交叉口...,丛台区,邯郸市,河北省,东风本田
4S店,邯郸骏驰本田,本田,100022865,邯郸市滏东北大街３２２号,丛台区,邯郸市,河北省,广汽本田
4S店,广汽本田信盛店,本田,100108563,河北省邯郸市复兴区北环路88号现代（邯郸）...,丛台区,邯郸市,河北省,广汽本田
4S店,庞大东风本田店,本田,100021719,邯郸市开发区世纪大街北一号庞大汽贸园内,邯山区,邯郸市,河北省,东风本田
4S店,华尚东风标致,标致,100055287,邯郸市南环路西头（赵王城遗址对过）,邯山区,邯郸市,河北省,东风标致
4S店,邯郸市庞大龙腾,标致,100035695,邯郸市开发区世纪大街1号庞大汽车园,丛台区,邯郸市,河北省,东风标致
4S店,天和天威浩远,别克,100039052,邯郸市邯山区107国道与南环交叉口东南角,邯山区,邯郸市,河北省,"进口别克,上汽通用别克"
4S店,邯郸盛华别克,别克,100020480,河北省邯郸市丛台区东环路北首南行200米路东,邯山区,邯郸市,河北省,"进口别克,上汽通用别克"
4S店,邯郸耕耘别克,别克,100055206,邯郸市人民路与东环路交叉口南行200米路东,武安,邯郸市,河北省,"进口别克,上汽通用别克"
4S店,邯郸市宝融别克,别克,100073975,河北省邯郸市复兴区北环路88号（现代（邯郸...,复兴区,邯郸市,河北省,"进口别克,上汽通用别克"
4S店,邯郸市晟迪比亚迪,比亚迪,100126460,河北省邯郸市丛台区北环路西段北侧（荣汇汽...,丛台区,邯郸市,河北省,"比亚迪,比亚迪新能源"
4S店,邯郸福达比亚迪,比亚迪,100029991,邯郸市开发区邯临路与和谐大街交叉口西北处...,丛台区,邯郸市,河北省,"比亚迪,比亚迪新能源"
4S店,武安兴迪比亚迪,比亚迪,100107529,河北省邯郸市武安市曹公泉工业园区,武安,邯郸市,河北省,"比亚迪,比亚迪新能源"
特许店,大名汇森比亚迪,比亚迪,100069173,大名县城西大道路北（县耀华国际汽车城内）,大名县,邯郸市,河北省,比亚迪
4S店,邯郸市广达宝沃,宝沃,100105543,邯郸市市辖区开发区兼庄社区东环路与丛台路...,邯山区,邯郸市,河北省,宝沃汽车
4S店,一汽奔腾邯郸店,奔腾,100107389,河北省邯郸市北环路与铁西大街交叉口南行500...,丛台区,邯郸市,河北省,一汽奔腾
4S店,北汽幻速邯郸总店,北汽幻速,100123827,河北省邯郸市邯山区渚河路与浴新南大街交叉...,邯山区,邯郸市,河北省,北汽幻速
4S店,邯郸市北华汽车,北汽绅宝,100046842,邯郸市复兴区北环路88号现代（邯郸）国际汽...,复兴区,邯郸市,河北省,"北京汽车,北汽绅宝"
4S店,邯郸北汽鹏宝店,北汽绅宝,100105404,邯郸市邯山区南环路中段路北,邯山区,邯郸市,河北省,北汽绅宝
4S店,福达北汽威旺,北汽威旺,100119267,邯郸市北环路与中华大街交叉口西行500米路北...,丛台区,邯郸市,河北省,北汽威旺
4S店,邯郸市北华汽车,北京,100046842,邯郸市复兴区北环路88号现代（邯郸）国际汽...,复兴区,邯郸市,河北省,"北京汽车,北汽绅宝"
4S店,长安轿车喜丰店,长安,100106550,武安市北环路东山公园西行100米路北（骏丰汽...,武安,邯郸市,河北省,"长安乘用车,长安新能源"
4S店,万合汽贸长安轿车,长安,100105464,河北省邯郸市北张庄镇郑佳岗村北,丛台区,邯郸市,河北省,长安乘用车
4S店,邯郸辰鑫长安商用,长安,100131135,河北省邯郸市北环路现代汽车城内,复兴区,邯郸市,河北省,"长安乘用车,长安汽车"
4S店,邯郸辰鑫长安商用,长安欧尚,100131135,河北省邯郸市北环路现代汽车城内,复兴区,邯郸市,河北省,"长安乘用车,长安汽车"
4S店,大名鑫达长安欧尚,长安欧尚,100124034,河北省邯郸市大名县大名镇西转盘西行两公里...,大名县,邯郸市,河北省,长安汽车
4S店,邯郸世盛长城,长城,100049324,邯郸市复兴区北环路西段现代国际汽车城西行...,复兴区,邯郸市,河北省,长城汽车
4S店,邯郸立达昌河,昌河,100027795,邯郸市开发区和谐大街与邯临路交叉口（时代...,丛台区,邯郸市,河北省,"昌河铃木,昌河汽车"
4S店,邯郸辉驰北汽昌河,昌河,100127424,河北省邯郸市北环路荣汇汽车城内,丛台区,邯郸市,河北省,昌河汽车
4S店,河北万合昌河,昌河,100027788,邯郸市渚河路与浴新南大街交叉口西行100米路...,邯山区,邯郸市,河北省,"昌河铃木,昌河汽车"
4S店,邯郸誉丰大众,大众,100024748,河北省邯郸市开发区世纪大街1号（庞大汽贸...,邯山区,邯郸市,河北省,上汽大众
4S店,邯郸融善一汽大众,大众,100131626,河北省邯郸市邯山区高新区（雪驰路东头路北...,邯山区,邯郸市,河北省,一汽-大众
4S店,华锦一汽大众,大众,100049964,邯郸市南环路与107国道交叉口南行300米路东,邯山区,邯郸市,河北省,一汽-大众
4S店,邯郸融贤一汽大众,大众,100131627,河北省邯郸市邯山区南堡乡中堡村（支漳河以...,邯山区,邯郸市,河北省,一汽-大众
4S店,邯郸隆运大众,大众,100024747,邯磁路北张庄村北,邯山区,邯郸市,河北省,上汽大众
4S店,邯郸顺达大众,大众,100026381,河北省武安市摩托车市场北,武安,邯郸市,河北省,一汽-大众
4S店,武安金库汽车,大众,100050556,河北省邯郸市武安市邯武复线西头,武安,邯郸市,河北省,上汽大众
4S店,邯郸荣沪上汽大众,大众,100126678,河北省邯郸市中华南大街新一中南行2000米路...,磁县,邯郸市,河北省,上汽大众
4S店,磁县万合大众,大众,100081836,河北省邯郸市磁县磁州镇中华大街与南环路交...,磁县,邯郸市,河北省,一汽-大众
4S店,邯郸北环上汽大众,大众,100058723,河北省邯郸市丛台区黄粱梦镇丛东村南,丛台区,邯郸市,河北省,上汽大众
4S店,邯郸华迈大众,大众,100039016,北环路与新兴大街交叉口往东200米路南,丛台区,邯郸市,河北省,一汽-大众
4S店,永年县一汽大众,大众,100087805,永年县临洺关镇开发区火炬街东段路南,永年区,邯郸市,河北省,一汽-大众
4S店,邯郸上海大众,大众,100045570,邯郸市复兴区复兴路汽车城342号（邯钢北门对...,复兴区,邯郸市,河北省,上汽大众
4S店,邯郸融尊一汽大众,大众,100131629,河北省邯郸市大名县城西大道北侧耀华汽车城...,大名县,邯郸市,河北省,一汽-大众
4S店,邯郸东风小康,东风风光,100101264,北环店：邯郸市北环路与107国道桥西行800米路...,复兴区,邯郸市,河北省,"东风风光,东风小康"
4S店,诚嘉风神,东风风神,100083611,河北省邯郸市邯山区新南环与机场路交叉口东...,邯山区,邯郸市,河北省,"东风风神,东风风神新能源"
4S店,东风风行旗舰店,东风风行,100082928,邯郸市复兴区北环路与107桥交口西行500米路北,丛台区,邯郸市,河北省,"东风风行,东风风行新能源"
4S店,东风风行广发店,东风风行,100123826,河北省邯郸市经济开发区时代汽车广场C馆C04...,丛台区,邯郸市,河北省,"东风风行,东风风行新能源"
4S店,邯郸市东风风行,东风风行,100035963,邯郸市北环路88号现代国际汽贸城内,丛台区,邯郸市,河北省,东风风行
4S店,永年县腾盛汽贸,东风风行,100091434,永年县高新区火炬街东段路南,永年区,邯郸市,河北省,东风风行
